,Species,AddressAccuracy,NumMosquitos,WnvPresent,Station_x,Tavg_x_x,Tmin_x,Tmax_x,Station_y,Tavg_x_y,Tmin_y,Tmax_y
4389,3,9,1,0,1,78,69,86,2,79,72,86
4390,4,9,1,0,1,78,69,86,2,79,72,86
4391,0,9,4,0,1,78,69,86,2,79,72,86
4392,1,9,1,0,1,78,69,86,2,79,72,86
4393,0,8,3,0,1,78,69,86,2,79,72,86
4394,0,9,1,0,1,78,69,86,2,79,72,86
4395,1,8,1,0,1,78,69,86,2,79,72,86
4396,0,9,1,0,1,78,69,86,2,79,72,86
4397,0,8,22,0,1,78,69,86,2,79,72,86
4398,1,8,14,0,1,78,69,86,2,79,72,86
4399,1,8,4,0,1,78,69,86,2,79,72,86
4400,0,8,1,0,1,78,69,86,2,79,72,86
4401,0,9,4,0,1,78,69,86,2,79,72,86
4402,1,9,6,0,1,78,69,86,2,79,72,86
4403,0,9,1,0,1,78,69,86,2,79,72,86
4404,0,9,4,0,1,78,69,86,2,79,72,86
4405,2,9,1,0,1,78,69,86,2,79,72,86
4406,1,8,5,0,1,78,69,86,2,79,72,86
4407,1,9,1,0,1,78,69,86,2,79,72,86
4408,0,9,3,0,1,78,69,86,2,79,72,86
4409,0,5,1,0,1,78,69,86,2,79,72,86
4410,1,5,4,0,1,78,69,86,2,79,72,86
4411,2,5,1,0,1,78,69,86,2,79,72,86
4412,0,8,3,0,1,78,69,86,2,79,72,86
4413,1,8,1,0,1,78,69,86,2,79,72,86
4414,0,8,18,0,1,78,69,86,2,79,72,86
4415,0,8,50,0,1,78,69,86,2,79,72,86
4416,1,8,6,0,1,78,69,86,2,79,72,86
4417,0,5,7,0,1,70,63,77,2,72,65,78
4418,0,5,1,0,1,70,63,77,2,72,65,78
4419,1,5,3,0,1,70,63,77,2,72,65,78
4420,0,8,1,0,1,70,63,77,2,72,65,78
4421,1,8,3,0,1,70,63,77,2,72,65,78
4422,1,5,1,0,1,70,63,77,2,72,65,78
4423,0,8,2,0,1,70,63,77,2,72,65,78
4424,0,9,50,0,1,70,63,77,2,72,65,78
4425,0,9,50,0,1,70,63,77,2,72,65,78
4426,0,9,50,0,1,70,63,77,2,72,65,78
4427,0,9,50,0,1,70,63,77,2,72,65,78
4428,0,9,45,0,1,70,63,77,2,72,65,78
4429,0,9,5,0,1,70,63,77,2,72,65,78
4430,0,9,50,0,1,70,63,77,2,72,65,78
4431,0,9,50,0,1,70,63,77,2,72,65,78
4432,0,9,50,0,1,70,63,77,2,72,65,78
4433,0,9,50,0,1,70,63,77,2,72,65,78
4434,0,9,50,0,1,70,63,77,2,72,65,78
4435,0,9,50,0,1,70,63,77,2,72,65,78
4436,0,9,50,0,1,70,63,77,2,72,65,78
4437,0,9,50,0,1,70,63,77,2,72,65,78
4438,0,9,50,0,1,70,63,77,2,72,65,78
4439,0,9,50,0,1,70,63,77,2,72,65,78
4440,0,9,36,0,1,70,63,77,2,72,65,78
4441,0,9,50,0,1,70,63,77,2,72,65,78
4442,1,9,17,0,1,70,63,77,2,72,65,78
4443,1,9,8,0,1,70,63,77,2,72,65,78
4444,1,9,11,0,1,70,63,77,2,72,65,78
4445,2,9,3,0,1,70,63,77,2,72,65,78
4446,2,9,3,0,1,70,63,77,2,72,65,78
4447,0,5,7,0,1,70,63,77,2,72,65,78
4448,0,9,3,0,1,73,60,86,2,74,63,85
4449,1,9,12,0,1,73,60,86,2,74,63,85
4450,2,9,1,0,1,73,60,86,2,74,63,85
4451,0,8,3,0,1,73,60,86,2,74,63,85
4452,1,8,3,0,1,73,60,86,2,74,63,85
4453,2,8,1,0,1,73,60,86,2,74,63,85
4454,0,8,49,0,1,73,60,86,2,74,63,85
4455,1,8,18,0,1,73,60,86,2,74,63,85
4456,2,8,3,0,1,73,60,86,2,74,63,85
4457,0,8,2,0,1,73,60,86,2,74,63,85
4458,1,8,3,0,1,73,60,86,2,74,63,85
4459,0,8,11,0,1,73,60,86,2,74,63,85
4460,0,8,3,0,1,73,60,86,2,74,63,85
4461,1,8,1,0,1,73,60,86,2,74,63,85
4462,1,8,2,0,1,73,60,86,2,74,63,85
4463,0,9,9,0,1,73,60,86,2,74,63,85
4464,0,8,6,0,1,73,60,86,2,74,63,85
4465,1,8,3,0,1,73,60,86,2,74,63,85
4466,2,8,1,0,1,73,60,86,2,74,63,85
4467,0,8,6,0,1,73,60,86,2,74,63,85
4468,1,8,2,0,1,73,60,86,2,74,63,85
4469,0,8,5,0,1,73,60,86,2,74,63,85
4470,1,8,10,0,1,73,60,86,2,74,63,85
4471,0,8,6,0,1,73,60,86,2,74,63,85
4472,1,8,16,0,1,73,60,86,2,74,63,85
4473,0,9,14,0,1,73,60,86,2,74,63,85
4474,1,9,7,0,1,73,60,86,2,74,63,85
4475,0,9,7,0,1,73,60,86,2,74,63,85
4476,1,9,2,0,1,73,60,86,2,74,63,85
4477,0,5,3,0,1,73,60,86,2,74,63,85
4478,0,9,7,0,1,73,60,86,2,74,63,85
4479,1,9,8,0,1,73,60,86,2,74,63,85
4480,0,8,2,0,1,73,60,86,2,74,63,85
4481,1,8,8,0,1,73,60,86,2,74,63,85
4482,2,8,2,0,1,73,60,86,2,74,63,85
4483,1,3,1,0,1,73,60,86,2,74,63,85
4484,0,8,3,0,1,73,60,86,2,74,63,85
4485,1,8,1,0,1,73,60,86,2,74,63,85
4486,0,8,2,0,1,73,60,86,2,74,63,85
4487,4,8,1,0,1,73,60,86,2,74,63,85
4488,0,9,4,0,1,73,60,86,2,74,63,85
4489,1,9,1,0,1,73,60,86,2,74,63,85
4490,0,9,5,0,1,73,60,86,2,74,63,85
4491,1,9,6,0,1,73,60,86,2,74,63,85
4492,1,8,7,0,1,73,60,86,2,74,63,85
4493,2,8,1,0,1,73,60,86,2,74,63,85
4494,0,9,10,0,1,73,60,86,2,74,63,85
4495,2,9,3,0,1,73,60,86,2,74,63,85
4496,1,8,13,0,1,73,60,86,2,74,63,85
4497,0,9,2,0,1,73,60,86,2,74,63,85
4498,0,8,5,0,1,73,60,86,2,74,63,85
4499,1,8,5,0,1,73,60,86,2,74,63,85
4500,0,9,8,0,1,73,60,86,2,74,63,85
4501,1,9,2,0,1,73,60,86,2,74,63,85
4502,0,9,4,0,1,73,60,86,2,74,63,85
4503,0,9,2,0,1,73,60,86,2,74,63,85
4504,1,9,28,0,1,73,60,86,2,74,63,85
4505,0,8,24,0,1,73,60,86,2,74,63,85
4506,1,8,5,0,1,73,60,86,2,74,63,85
4507,0,9,3,0,1,73,60,86,2,74,63,85
4508,2,9,1,0,1,73,60,86,2,74,63,85
4509,3,9,1,0,1,73,60,86,2,74,63,85
4510,0,8,8,0,1,73,60,86,2,74,63,85
4511,1,8,14,0,1,73,60,86,2,74,63,85
4512,0,9,1,0,1,73,60,86,2,74,63,85
4513,0,8,2,0,1,73,60,86,2,74,63,85
4514,1,8,2,0,1,73,60,86,2,74,63,85
4515,0,8,1,0,1,73,60,86,2,74,63,85
4516,1,9,1,0,1,73,60,86,2,74,63,85
4517,0,8,10,0,1,73,60,86,2,74,63,85
4518,1,8,5,0,1,73,60,86,2,74,63,85
4519,0,8,3,0,1,73,60,86,2,74,63,85
4520,0,9,7,0,1,73,60,86,2,74,63,85
4521,1,9,6,0,1,73,60,86,2,74,63,85
4522,2,9,3,0,1,73,60,86,2,74,63,85
4523,0,9,1,0,1,73,60,86,2,74,63,85
4524,0,9,1,0,1,73,60,86,2,74,63,85
4525,1,9,1,0,1,73,60,86,2,74,63,85
4526,0,8,4,0,1,73,60,86,2,74,63,85
4527,1,8,1,0,1,73,60,86,2,74,63,85
4528,2,8,1,0,1,73,60,86,2,74,63,85
4529,0,9,6,0,1,73,60,86,2,74,63,85
4530,0,8,4,0,1,73,60,86,2,74,63,85
4531,0,9,5,0,1,73,60,86,2,74,63,85
4532,0,9,12,0,1,73,60,86,2,74,63,85
4533,0,5,13,0,1,73,60,86,2,74,63,85
4534,1,5,6,0,1,73,60,86,2,74,63,85
4535,4,5,1,0,1,73,60,86,2,74,63,85
4536,0,5,1,0,1,73,60,86,2,74,63,85
4537,1,5,1,0,1,73,60,86,2,74,63,85
4538,2,5,2,0,1,73,60,86,2,74,63,85
4539,0,5,6,0,1,73,60,86,2,74,63,85
4540,0,5,3,0,1,73,60,86,2,74,63,85
4541,0,8,7,0,1,73,60,86,2,74,63,85
4542,1,8,3,0,1,73,60,86,2,74,63,85
4543,0,8,2,0,1,73,60,86,2,74,63,85
4544,1,8,1,0,1,73,60,86,2,74,63,85
4545,2,8,1,0,1,73,60,86,2,74,63,85
4546,0,5,9,0,1,73,60,86,2,74,63,85
4547,1,8,9,0,1,73,60,86,2,74,63,85
4548,0,9,39,0,1,73,60,86,2,74,63,85
4549,0,9,12,0,1,73,60,86,2,74,63,85
4550,0,9,15,0,1,73,60,86,2,74,63,85
4551,0,9,50,0,1,73,60,86,2,74,63,85
4552,0,9,2,0,1,73,60,86,2,74,63,85
4553,0,9,13,0,1,73,60,86,2,74,63,85
4554,1,9,10,0,1,73,60,86,2,74,63,85
4555,1,9,11,0,1,73,60,86,2,74,63,85
4556,1,9,3,0,1,73,60,86,2,74,63,85
4557,2,9,5,0,1,73,60,86,2,74,63,85
4558,2,9,4,0,1,73,60,86,2,74,63,85
4559,2,9,4,0,1,73,60,86,2,74,63,85
4560,0,9,29,0,1,73,63,82,2,76,67,84
4561,0,9,50,0,1,73,63,82,2,76,67,84
4562,0,9,50,0,1,73,63,82,2,76,67,84
4563,1,9,32,0,1,73,63,82,2,76,67,84
4564,2,9,4,0,1,73,63,82,2,76,67,84
4565,0,8,41,0,1,73,63,82,2,76,67,84
4566,0,8,11,0,1,73,63,82,2,76,67,84
4567,1,8,20,0,1,73,63,82,2,76,67,84
4568,2,8,2,0,1,73,63,82,2,76,67,84
4569,0,8,4,0,1,73,63,82,2,76,67,84
4570,1,8,1,0,1,73,63,82,2,76,67,84
4571,0,8,6,0,1,73,63,82,2,76,67,84
4572,0,8,21,0,1,73,63,82,2,76,67,84
4573,1,8,4,0,1,73,63,82,2,76,67,84
4574,1,8,11,0,1,73,63,82,2,76,67,84
4575,0,8,5,0,1,73,63,82,2,76,67,84
4576,1,8,1,0,1,73,63,82,2,76,67,84
4577,2,8,2,0,1,73,63,82,2,76,67,84
4578,0,8,4,0,1,73,63,82,2,76,67,84
4579,1,8,1,0,1,73,63,82,2,76,67,84
4580,2,8,1,0,1,73,63,82,2,76,67,84
4581,0,8,36,0,1,73,63,82,2,76,67,84
4582,1,8,1,0,1,73,63,82,2,76,67,84
4583,0,8,24,0,1,73,63,82,2,76,67,84
4584,1,8,5,0,1,73,63,82,2,76,67,84
4585,0,9,11,0,1,73,63,82,2,76,67,84
4586,1,9,6,0,1,73,63,82,2,76,67,84
4587,2,9,2,0,1,73,63,82,2,76,67,84
4588,0,9,8,0,1,73,63,82,2,76,67,84
4589,0,9,49,0,1,73,63,82,2,76,67,84
4590,1,9,10,0,1,73,63,82,2,76,67,84
4591,2,9,1,0,1,73,63,82,2,76,67,84
4592,0,9,4,0,1,73,63,82,2,76,67,84
4593,1,9,1,0,1,73,63,82,2,76,67,84
4594,0,9,38,0,1,73,63,82,2,76,67,84
4595,1,9,19,0,1,73,63,82,2,76,67,84
4596,2,9,1,0,1,73,63,82,2,76,67,84
4597,1,8,42,0,1,73,63,82,2,76,67,84
4598,0,8,13,0,1,73,63,82,2,76,67,84
4599,1,8,6,0,1,73,63,82,2,76,67,84
4600,0,8,15,0,1,73,63,82,2,76,67,84
4601,1,8,8,0,1,73,63,82,2,76,67,84
4602,2,8,1,0,1,73,63,82,2,76,67,84
4603,0,9,5,0,1,73,63,82,2,76,67,84
4604,1,9,2,0,1,73,63,82,2,76,67,84
4605,0,9,50,0,1,73,63,82,2,76,67,84
4606,0,8,16,0,1,73,63,82,2,76,67,84
4607,1,8,10,0,1,73,63,82,2,76,67,84
4608,0,9,10,0,1,73,63,82,2,76,67,84
4609,1,9,3,0,1,73,63,82,2,76,67,84
4610,2,9,4,0,1,73,63,82,2,76,67,84
4611,0,8,11,0,1,73,63,82,2,76,67,84
4612,1,8,3,0,1,73,63,82,2,76,67,84
4613,3,8,2,0,1,73,63,82,2,76,67,84
4614,0,9,37,0,1,73,63,82,2,76,67,84
4615,1,9,7,0,1,73,63,82,2,76,67,84
4616,0,8,13,0,1,73,63,82,2,76,67,84
4617,0,8,6,0,1,73,63,82,2,76,67,84
4618,1,8,1,0,1,73,63,82,2,76,67,84
4619,0,9,2,0,1,73,63,82,2,76,67,84
4620,0,8,1,0,1,73,63,82,2,76,67,84
4621,1,8,1,0,1,73,63,82,2,76,67,84
4622,0,9,14,0,1,73,63,82,2,76,67,84
4623,1,9,3,0,1,73,63,82,2,76,67,84
4624,0,9,5,0,1,73,63,82,2,76,67,84
4625,1,9,2,0,1,73,63,82,2,76,67,84
4626,0,9,2,0,1,73,63,82,2,76,67,84
4627,0,8,21,0,1,73,63,82,2,76,67,84
4628,1,8,3,0,1,73,63,82,2,76,67,84
4629,0,8,3,0,1,73,63,82,2,76,67,84
4630,0,9,1,0,1,73,63,82,2,76,67,84
4631,0,8,36,0,1,73,63,82,2,76,67,84
4632,0,8,50,0,1,73,63,82,2,76,67,84
4633,0,8,4,0,1,73,63,82,2,76,67,84
4634,1,8,1,0,1,73,63,82,2,76,67,84
4635,0,8,1,0,1,73,63,82,2,76,67,84
4636,1,8,5,0,1,73,63,82,2,76,67,84
4637,2,8,4,0,1,73,63,82,2,76,67,84
4638,0,9,3,0,1,73,63,82,2,76,67,84
4639,1,9,2,0,1,73,63,82,2,76,67,84
4640,2,9,1,0,1,73,63,82,2,76,67,84
4641,0,9,1,0,1,73,63,82,2,76,67,84
4642,0,9,4,0,1,73,63,82,2,76,67,84
4643,1,9,1,0,1,73,63,82,2,76,67,84
4644,0,9,1,0,1,73,63,82,2,76,67,84
4645,0,8,5,0,1,73,63,82,2,76,67,84
4646,1,8,1,0,1,73,63,82,2,76,67,84
4647,0,8,15,0,1,73,63,82,2,76,67,84
4648,1,8,1,0,1,73,63,82,2,76,67,84
4649,2,8,1,0,1,73,63,82,2,76,67,84
4650,0,9,10,0,1,73,63,82,2,76,67,84
4651,1,9,1,0,1,73,63,82,2,76,67,84
4652,0,8,9,0,1,73,63,82,2,76,67,84
4653,0,9,34,0,1,70,61,79,2,72,66,78
4654,1,9,1,0,1,70,61,79,2,72,66,78
4655,2,9,1,0,1,70,61,79,2,72,66,78
4656,0,8,50,0,1,70,61,79,2,72,66,78
4657,0,8,50,0,1,70,61,79,2,72,66,78
4658,0,8,30,0,1,70,61,79,2,72,66,78
4659,1,8,13,0,1,70,61,79,2,72,66,78
4660,2,8,1,0,1,70,61,79,2,72,66,78
4661,0,5,13,0,1,70,61,79,2,72,66,78
4662,1,5,5,0,1,70,61,79,2,72,66,78
4663,1,5,2,0,1,70,61,79,2,72,66,78
4664,2,5,2,0,1,70,61,79,2,72,66,78
4665,0,8,50,0,1,70,61,79,2,72,66,78
4666,0,8,50,0,1,70,61,79,2,72,66,78
4667,0,8,50,0,1,70,61,79,2,72,66,78
4668,0,8,50,0,1,70,61,79,2,72,66,78
4669,0,8,50,0,1,70,61,79,2,72,66,78
4670,0,8,24,0,1,70,61,79,2,72,66,78
4671,0,8,50,0,1,70,61,79,2,72,66,78
4672,0,8,50,0,1,70,61,79,2,72,66,78
4673,2,8,7,0,1,70,61,79,2,72,66,78
4674,2,8,2,0,1,70,61,79,2,72,66,78
4675,0,9,18,0,1,70,61,79,2,72,66,78
4676,1,9,9,0,1,70,61,79,2,72,66,78
4677,2,9,3,0,1,70,61,79,2,72,66,78
4678,1,9,6,0,1,70,61,79,2,72,66,78
4679,2,9,1,0,1,70,61,79,2,72,66,78
4680,0,8,38,0,1,70,61,79,2,72,66,78
4681,1,8,5,0,1,70,61,79,2,72,66,78
4682,2,8,1,0,1,70,61,79,2,72,66,78
4683,0,5,50,0,1,70,61,79,2,72,66,78
4684,0,5,50,0,1,70,61,79,2,72,66,78
4685,0,5,48,0,1,70,61,79,2,72,66,78
4686,0,5,50,0,1,70,61,79,2,72,66,78
4687,0,5,50,0,1,70,61,79,2,72,66,78
4688,1,5,19,0,1,70,61,79,2,72,66,78
4689,2,5,2,0,1,70,61,79,2,72,66,78
4690,0,5,10,0,1,70,61,79,2,72,66,78
4691,1,5,9,0,1,70,61,79,2,72,66,78
4692,4,5,1,0,1,70,61,79,2,72,66,78
4693,0,5,20,0,1,70,61,79,2,72,66,78
4694,0,5,36,0,1,70,61,79,2,72,66,78
4695,1,5,5,0,1,70,61,79,2,72,66,78
4696,2,5,2,0,1,70,61,79,2,72,66,78
4697,0,5,19,0,1,70,61,79,2,72,66,78
4698,1,5,3,0,1,70,61,79,2,72,66,78
4699,0,8,45,0,1,70,61,79,2,72,66,78
4700,1,8,13,0,1,70,61,79,2,72,66,78
4701,0,5,31,0,1,70,61,79,2,72,66,78
4702,1,5,2,0,1,70,61,79,2,72,66,78
4703,2,5,1,0,1,70,61,79,2,72,66,78
4704,0,8,21,0,1,70,61,79,2,72,66,78
4705,0,8,2,0,1,70,61,79,2,72,66,78
4706,1,8,2,0,1,70,61,79,2,72,66,78
4707,0,9,10,0,1,70,61,79,2,72,66,78
4708,0,9,10,0,1,70,61,79,2,72,66,78
4709,0,9,11,0,1,70,61,79,2,72,66,78
4710,0,9,3,0,1,70,61,79,2,72,66,78
4711,0,9,50,0,1,70,61,79,2,72,66,78
4712,0,9,9,0,1,70,61,79,2,72,66,78
4713,0,9,3,0,1,70,61,79,2,72,66,78
4714,1,9,2,0,1,70,61,79,2,72,66,78
4715,1,9,14,0,1,70,61,79,2,72,66,78
4716,1,9,11,0,1,70,61,79,2,72,66,78
4717,1,9,4,0,1,70,61,79,2,72,66,78
4718,1,9,50,0,1,70,61,79,2,72,66,78
4719,1,9,7,0,1,70,61,79,2,72,66,78
4720,2,9,4,0,1,70,61,79,2,72,66,78
4721,0,5,10,0,1,70,61,79,2,72,66,78
4722,1,5,10,0,1,70,61,79,2,72,66,78
4723,2,5,4,0,1,70,61,79,2,72,66,78
4724,0,9,46,0,1,64,57,70,2,64,58,70
4725,0,9,50,0,1,64,57,70,2,64,58,70
4726,1,9,14,0,1,64,57,70,2,64,58,70
4727,2,9,3,0,1,64,57,70,2,64,58,70
4728,0,8,9,0,1,64,57,70,2,64,58,70
4729,1,8,9,0,1,64,57,70,2,64,58,70
4730,2,8,1,0,1,64,57,70,2,64,58,70
4731,3,8,1,0,1,64,57,70,2,64,58,70
4732,0,8,26,0,1,64,57,70,2,64,58,70
4733,1,8,11,0,1,64,57,70,2,64,58,70
4734,0,8,1,0,1,64,57,70,2,64,58,70
4735,1,8,2,0,1,64,57,70,2,64,58,70
4736,0,8,3,0,1,64,57,70,2,64,58,70
4737,0,8,6,0,1,64,57,70,2,64,58,70
4738,1,8,2,0,1,64,57,70,2,64,58,70
4739,1,8,9,0,1,64,57,70,2,64,58,70
4740,2,8,4,0,1,64,57,70,2,64,58,70
4741,3,8,1,0,1,64,57,70,2,64,58,70
4742,0,9,4,0,1,64,57,70,2,64,58,70
4743,1,9,4,0,1,64,57,70,2,64,58,70
4744,0,8,10,0,1,64,57,70,2,64,58,70
4745,1,8,7,0,1,64,57,70,2,64,58,70
4746,2,8,2,0,1,64,57,70,2,64,58,70
4747,0,8,3,0,1,64,57,70,2,64,58,70
4748,1,8,4,0,1,64,57,70,2,64,58,70
4749,0,8,10,0,1,64,57,70,2,64,58,70
4750,1,8,18,0,1,64,57,70,2,64,58,70
4751,2,8,4,0,1,64,57,70,2,64,58,70
4752,3,8,1,0,1,64,57,70,2,64,58,70
4753,0,8,29,0,1,64,57,70,2,64,58,70
4754,1,8,3,0,1,64,57,70,2,64,58,70
4755,0,8,14,0,1,64,57,70,2,64,58,70
4756,1,8,1,0,1,64,57,70,2,64,58,70
4757,0,9,1,0,1,64,57,70,2,64,58,70
4758,1,9,37,0,1,64,57,70,2,64,58,70
4759,2,9,1,0,1,64,57,70,2,64,58,70
4760,0,9,50,0,1,64,57,70,2,64,58,70
4761,0,9,17,0,1,64,57,70,2,64,58,70
4762,1,9,31,0,1,64,57,70,2,64,58,70
4763,2,9,4,0,1,64,57,70,2,64,58,70
4764,0,5,2,0,1,64,57,70,2,64,58,70
4765,0,9,23,0,1,64,57,70,2,64,58,70
4766,1,9,37,0,1,64,57,70,2,64,58,70
4767,0,8,50,0,1,64,57,70,2,64,58,70
4768,0,8,44,0,1,64,57,70,2,64,58,70
4769,0,8,19,0,1,64,57,70,2,64,58,70
4770,1,8,35,0,1,64,57,70,2,64,58,70
4771,2,8,2,0,1,64,57,70,2,64,58,70
4772,0,3,1,0,1,64,57,70,2,64,58,70
4773,0,8,4,0,1,64,57,70,2,64,58,70
4774,0,9,7,0,1,64,57,70,2,64,58,70
4775,1,9,3,0,1,64,57,70,2,64,58,70
4776,0,9,47,0,1,64,57,70,2,64,58,70
4777,1,9,4,0,1,64,57,70,2,64,58,70
4778,2,9,3,0,1,64,57,70,2,64,58,70
4779,0,8,30,0,1,64,57,70,2,64,58,70
4780,1,8,7,0,1,64,57,70,2,64,58,70
4781,2,8,3,0,1,64,57,70,2,64,58,70
4782,0,9,31,0,1,64,57,70,2,64,58,70
4783,1,9,25,0,1,64,57,70,2,64,58,70
4784,2,9,2,0,1,64,57,70,2,64,58,70
4785,0,8,1,0,1,64,57,70,2,64,58,70
4786,1,8,2,0,1,64,57,70,2,64,58,70
4787,0,9,31,0,1,64,57,70,2,64,58,70
4788,0,9,26,0,1,64,57,70,2,64,58,70
4789,1,9,6,0,1,64,57,70,2,64,58,70
4790,2,9,1,0,1,64,57,70,2,64,58,70
4791,0,8,6,0,1,64,57,70,2,64,58,70
4792,1,8,1,0,1,64,57,70,2,64,58,70
4793,0,8,2,0,1,64,57,70,2,64,58,70
4794,1,8,1,0,1,64,57,70,2,64,58,70
4795,2,8,2,0,1,64,57,70,2,64,58,70
4796,0,9,5,0,1,64,57,70,2,64,58,70
4797,1,9,5,0,1,64,57,70,2,64,58,70
4798,2,9,2,0,1,64,57,70,2,64,58,70
4799,0,8,1,0,1,64,57,70,2,64,58,70
4800,0,9,6,0,1,64,57,70,2,64,58,70
4801,1,9,1,0,1,64,57,70,2,64,58,70
4802,0,9,14,0,1,64,57,70,2,64,58,70
4803,0,8,20,0,1,64,57,70,2,64,58,70
4804,1,8,21,0,1,64,57,70,2,64,58,70
4805,2,8,1,0,1,64,57,70,2,64,58,70
4806,0,8,47,0,1,64,57,70,2,64,58,70
4807,1,8,2,0,1,64,57,70,2,64,58,70
4808,0,9,3,0,1,64,57,70,2,64,58,70
4809,0,8,2,0,1,64,57,70,2,64,58,70
4810,0,8,5,0,1,64,57,70,2,64,58,70
4811,1,8,4,0,1,64,57,70,2,64,58,70
4812,1,9,1,0,1,64,57,70,2,64,58,70
4813,0,8,10,0,1,64,57,70,2,64,58,70
4814,0,8,1,0,1,64,57,70,2,64,58,70
4815,1,8,1,0,1,64,57,70,2,64,58,70
4816,0,8,11,0,1,64,57,70,2,64,58,70
4817,1,8,4,0,1,64,57,70,2,64,58,70
4818,2,8,1,0,1,64,57,70,2,64,58,70
4819,0,9,14,0,1,64,57,70,2,64,58,70
4820,1,9,2,0,1,64,57,70,2,64,58,70
4821,0,9,1,0,1,64,57,70,2,64,58,70
4822,0,9,3,0,1,64,57,70,2,64,58,70
4823,1,9,4,0,1,64,57,70,2,64,58,70
4824,0,9,3,0,1,64,57,70,2,64,58,70
4825,0,8,7,0,1,64,57,70,2,64,58,70
4826,1,8,2,0,1,64,57,70,2,64,58,70
4827,0,9,2,0,1,64,57,70,2,64,58,70
4828,0,8,4,0,1,64,57,70,2,64,58,70
4829,1,8,1,0,1,64,57,70,2,64,58,70
4830,2,8,1,0,1,64,57,70,2,64,58,70
4831,0,9,4,0,1,64,57,70,2,64,58,70
4832,1,9,1,0,1,64,57,70,2,64,58,70
4833,1,9,2,0,1,64,57,70,2,64,58,70
4834,2,9,1,0,1,64,57,70,2,64,58,70
4835,3,9,1,0,1,64,57,70,2,64,58,70
4836,0,5,3,0,1,64,57,70,2,64,58,70
4837,0,5,17,0,1,64,57,70,2,64,58,70
4838,1,5,6,0,1,64,57,70,2,64,58,70
4839,2,5,1,0,1,64,57,70,2,64,58,70
4840,1,5,1,0,1,64,57,70,2,64,58,70
4841,0,5,1,0,1,64,57,70,2,64,58,70
4842,1,5,4,0,1,64,57,70,2,64,58,70
4843,2,5,1,0,1,64,57,70,2,64,58,70
4844,0,8,17,0,1,64,57,70,2,64,58,70
4845,0,8,47,0,1,64,57,70,2,64,58,70
4846,1,8,27,0,1,64,57,70,2,64,58,70
4847,2,8,5,0,1,64,57,70,2,64,58,70
4848,0,8,2,0,1,64,57,70,2,64,58,70
4849,1,8,1,0,1,64,57,70,2,64,58,70
4850,0,5,25,0,1,64,57,70,2,64,58,70
4851,1,5,4,0,1,64,57,70,2,64,58,70
4852,2,5,1,0,1,64,57,70,2,64,58,70
4853,0,8,12,0,1,64,57,70,2,64,58,70
4854,0,8,50,0,1,64,57,70,2,64,58,70
4855,1,8,6,0,1,64,57,70,2,64,58,70
4856,2,8,3,0,1,64,57,70,2,64,58,70
4857,0,8,50,0,1,64,57,70,2,64,58,70
4858,0,8,50,0,1,64,57,70,2,64,58,70
4859,1,8,10,0,1,64,57,70,2,64,58,70
4860,2,8,2,0,1,64,57,70,2,64,58,70
4861,0,9,36,0,1,64,57,70,2,64,58,70
4862,0,9,17,0,1,64,57,70,2,64,58,70
4863,0,9,47,0,1,64,57,70,2,64,58,70
4864,0,9,50,0,1,64,57,70,2,64,58,70
4865,0,9,50,0,1,64,57,70,2,64,58,70
4866,0,9,2,0,1,64,57,70,2,64,58,70
4867,0,9,42,0,1,64,57,70,2,64,58,70
4868,0,9,2,0,1,64,57,70,2,64,58,70
4869,1,9,3,0,1,64,57,70,2,64,58,70
4870,1,9,16,0,1,64,57,70,2,64,58,70
4871,1,9,2,0,1,64,57,70,2,64,58,70
4872,1,9,18,0,1,64,57,70,2,64,58,70
4873,1,9,15,0,1,64,57,70,2,64,58,70
4874,2,9,5,0,1,64,57,70,2,64,58,70
4875,0,5,27,0,1,64,57,70,2,64,58,70
4876,1,5,1,0,1,64,57,70,2,64,58,70
4877,1,5,5,0,1,64,57,70,2,64,58,70
4878,2,5,1,0,1,64,57,70,2,64,58,70
4879,2,5,1,0,1,64,57,70,2,64,58,70
4880,0,8,14,0,1,64,57,70,2,64,58,70
4881,1,8,1,0,1,64,57,70,2,64,58,70
4882,2,8,1,0,1,64,57,70,2,64,58,70
4883,2,9,1,0,1,64,57,70,2,64,58,70
4884,0,8,38,0,1,64,57,70,2,64,58,70
4885,1,8,13,0,1,64,57,70,2,64,58,70
4886,2,8,4,0,1,64,57,70,2,64,58,70
4887,0,5,3,0,1,64,57,70,2,64,58,70
4888,0,9,50,0,1,72,61,83,2,73,62,83
4889,0,9,25,0,1,72,61,83,2,73,62,83
4890,0,9,50,1,1,72,61,83,2,73,62,83
4891,0,9,50,0,1,72,61,83,2,73,62,83
4892,0,9,40,0,1,72,61,83,2,73,62,83
4893,1,9,18,0,1,72,61,83,2,73,62,83
4894,2,9,4,0,1,72,61,83,2,73,62,83
4895,0,8,1,0,1,72,61,83,2,73,62,83
4896,0,8,36,0,1,72,61,83,2,73,62,83
4897,1,8,50,0,1,72,61,83,2,73,62,83
4898,1,8,14,0,1,72,61,83,2,73,62,83
4899,2,8,2,0,1,72,61,83,2,73,62,83
4900,3,8,2,0,1,72,61,83,2,73,62,83
4901,0,8,2,0,1,72,61,83,2,73,62,83
4902,0,8,17,0,1,72,61,83,2,73,62,83
4903,1,8,8,0,1,72,61,83,2,73,62,83
