,StoreNum,Weekend,Item,Qty,lag1,lag2,lag3
12399,20,0,47,39,19,43,48
12400,20,0,48,31,22,35,23
12401,20,0,49,37,26,37,10
12402,1,0,4,4,7,5,1
12403,1,0,14,1,3,4,3
12404,1,0,15,3,5,4,5
12405,1,0,18,2,1,2,2
12406,2,0,0,37,27,32,29
12407,2,0,1,20,44,28,24
12408,2,0,2,35,25,51,28
12409,2,0,3,41,42,63,33
12410,2,0,4,33,30,38,26
12411,2,0,5,30,26,29,29
12412,2,0,6,25,20,25,9
12413,2,0,7,59,36,53,50
12414,2,0,8,17,25,14,10
12415,2,0,9,23,31,32,28
12416,2,0,10,9,14,16,1
12417,2,0,11,32,27,50,29
12418,2,0,12,24,17,45,11
12419,2,0,13,17,18,24,20
12420,2,0,14,40,29,29,27
12421,2,0,15,19,42,27,21
12422,2,0,16,39,28,23,24
12423,2,0,17,13,30,33,21
12424,2,0,18,25,13,34,38
12425,2,0,19,28,36,32,26
12426,2,0,20,24,16,17,3
12427,2,0,21,6,12,12,6
12428,2,0,22,51,39,32,36
12429,2,0,23,36,34,32,16
12430,2,0,24,36,32,24,20
12431,2,0,25,9,25,9,4
12432,2,0,26,9,17,18,21
12433,2,0,27,28,26,56,23
12434,2,0,28,43,31,51,48
12435,2,0,29,25,21,38,20
12436,2,0,30,9,26,15,12
12437,2,0,31,29,16,37,25
12438,2,0,32,34,24,19,27
12439,2,0,33,23,26,27,31
12440,2,0,34,5,18,30,12
12441,2,0,35,36,25,33,36
12442,2,0,36,24,27,32,30
12443,2,0,37,37,35,36,18
12444,2,0,38,11,13,6,7
12445,2,0,39,5,7,10,20
12446,2,0,40,27,13,31,16
12447,2,0,41,25,12,44,16
12448,2,0,42,18,38,37,35
12449,2,0,43,33,28,21,14
12450,2,0,44,28,27,34,28
12451,2,0,45,35,24,50,43
12452,2,0,46,19,33,23,20
12453,2,0,47,35,28,32,16
12454,2,0,48,42,16,41,29
12455,2,0,49,24,23,34,49
12456,3,0,0,53,41,36,34
12457,3,0,1,31,31,29,45
12458,3,0,2,34,32,33,30
12459,3,0,3,11,25,31,37
12460,3,0,4,30,45,36,41
12461,3,0,5,20,61,45,24
12462,3,0,6,9,20,13,11
12463,3,0,7,34,25,46,71
12464,3,0,8,2,16,8,37
12465,3,0,9,17,46,27,37
12466,3,0,10,15,25,32,16
12467,3,0,11,34,41,17,45
12468,3,0,12,29,47,17,35
12469,3,0,13,5,29,10,25
12470,3,0,14,34,29,33,57
12471,3,0,15,24,31,16,62
12472,3,0,16,35,24,24,31
12473,3,0,17,31,28,32,19
12474,3,0,18,16,29,46,36
12475,3,0,19,19,19,15,45
12476,3,0,20,23,12,18,20
12477,3,0,21,11,23,34,21
12478,3,0,22,17,43,26,52
12479,3,0,23,20,49,38,6
12480,3,0,24,20,38,21,22
12481,3,0,25,7,4,27,32
12482,3,0,26,4,8,14,22
12483,3,0,27,28,23,55,40
12484,3,0,28,32,37,42,42
12485,3,0,29,25,12,30,16
12486,3,0,30,16,25,20,15
12487,3,0,31,28,27,19,27
12488,3,0,32,24,41,53,21
12489,3,0,33,28,43,21,44
12490,3,0,34,17,27,15,9
12491,3,0,35,14,42,39,41
12492,3,0,36,35,37,36,32
12493,3,0,37,37,29,18,38
12494,3,0,38,4,14,29,24
12495,3,0,39,7,18,12,13
12496,3,0,40,27,40,31,34
12497,3,0,41,23,39,25,10
12498,3,0,42,22,32,30,49
12499,3,0,43,27,33,27,35
12500,3,0,44,36,19,19,45
12501,3,0,45,33,30,43,36
12502,3,0,46,28,34,40,47
12503,3,0,47,15,43,30,40
12504,3,0,48,21,40,23,9
12505,3,0,49,16,24,29,29
12506,4,0,0,28,25,38,24
12507,4,0,1,37,25,62,18
12508,4,0,2,23,21,31,15
12509,4,0,3,36,32,30,42
12510,4,0,4,31,30,48,28
12511,4,0,5,36,44,35,22
12512,4,0,6,16,8,16,18
12513,4,0,7,35,42,63,35
12514,4,0,8,7,2,39,24
12515,4,0,9,29,31,29,36
12516,4,0,10,30,7,31,17
12517,4,0,11,24,32,37,30
12518,4,0,12,20,33,34,30
12519,4,0,13,19,16,12,8
12520,4,0,14,33,47,49,17
12521,4,0,15,13,31,51,25
12522,4,0,16,52,13,16,36
12523,4,0,17,35,4,25,46
12524,4,0,18,44,22,40,27
12525,4,0,19,32,29,38,35
12526,4,0,20,9,18,30,13
12527,4,0,21,24,28,15,27
12528,4,0,22,40,38,45,35
12529,4,0,23,27,25,17,18
12530,4,0,24,34,9,27,16
12531,4,0,25,16,9,23,11
12532,4,0,26,13,9,16,18
12533,4,0,27,24,33,31,39
12534,4,0,28,31,46,23,45
12535,4,0,29,25,20,39,27
12536,4,0,30,15,15,12,6
12537,4,0,31,7,50,36,21
12538,4,0,32,39,24,31,25
12539,4,0,33,40,16,31,34
12540,4,0,34,20,26,35,12
12541,4,0,35,35,26,42,32
12542,4,0,36,3,45,26,32
12543,4,0,37,27,43,32,30
12544,4,0,38,16,7,34,13
12545,4,0,39,12,14,14,24
12546,4,0,40,34,22,35,19
12547,4,0,41,39,14,14,18
12548,4,0,42,39,17,28,42
12549,4,0,43,30,25,20,18
12550,4,0,44,29,26,34,22
12551,4,0,45,37,23,38,60
12552,4,0,46,25,26,50,23
12553,4,0,47,24,1,49,32
12554,4,0,48,10,35,24,34
12555,4,0,49,15,32,30,16
12556,5,0,0,28,22,35,29
12557,5,0,1,31,68,37,27
12558,5,0,2,47,38,19,9
12559,5,0,3,41,58,21,22
12560,5,0,4,33,36,23,33
12561,5,0,5,33,33,33,19
12562,5,0,6,17,16,16,9
12563,5,0,7,52,30,46,30
12564,5,0,8,13,30,11,14
12565,5,0,9,34,34,36,46
12566,5,0,10,15,11,32,7
12567,5,0,11,44,40,40,33
12568,5,0,12,25,24,28,25
12569,5,0,13,21,23,29,31
12570,5,0,14,49,27,33,39
12571,5,0,15,35,27,36,20
12572,5,0,16,44,14,44,23
12573,5,0,17,18,26,57,57
12574,5,0,18,48,55,15,33
12575,5,0,19,43,42,25,28
12576,5,0,20,25,24,18,22
12577,5,0,21,6,28,4,15
12578,5,0,22,37,74,42,22
12579,5,0,23,51,27,35,46
12580,5,0,24,23,14,21,54
12581,5,0,25,47,7,9,9
12582,5,0,26,14,10,24,22
12583,5,0,27,21,38,24,46
12584,5,0,28,36,38,53,49
12585,5,0,29,12,35,37,22
12586,5,0,30,19,30,12,10
12587,5,0,31,25,25,24,14
12588,5,0,32,29,16,36,28
12589,5,0,33,32,28,33,34
12590,5,0,34,11,35,28,15
12591,5,0,35,43,41,28,48
12592,5,0,36,23,28,17,7
12593,5,0,37,40,18,29,37
12594,5,0,38,19,20,24,14
12595,5,0,39,23,12,34,16
12596,5,0,40,38,21,41,32
12597,5,0,41,41,23,46,42
12598,5,0,42,37,27,19,41
12599,5,0,43,32,27,29,35
12600,5,0,44,32,16,18,18
12601,5,0,45,37,21,56,42
12602,5,0,46,39,30,20,22
12603,5,0,47,32,38,42,25
12604,5,0,48,18,13,35,24
12605,5,0,49,19,31,20,20
12606,6,0,0,26,31,21,28
12607,6,0,1,18,34,41,36
12608,6,0,2,28,17,17,31
12609,6,0,3,42,30,28,52
12610,6,0,4,43,28,27,55
12611,6,0,5,25,16,30,41
12612,6,0,6,13,11,10,15
12613,6,0,7,42,37,61,57
12614,6,0,8,19,17,3,17
12615,6,0,9,42,19,16,36
12616,6,0,10,5,19,12,10
12617,6,0,11,48,28,45,21
12618,6,0,12,36,26,36,35
12619,6,0,13,11,9,15,17
12620,6,0,14,27,35,31,27
12621,6,0,15,32,10,28,32
12622,6,0,16,50,43,26,27
12623,6,0,17,40,36,1,20
12624,6,0,18,50,28,23,50
12625,6,0,19,15,39,34,35
12626,6,0,20,18,15,20,19
12627,6,0,21,10,21,17,9
12628,6,0,22,31,38,30,42
12629,6,0,23,55,29,27,24
12630,6,0,24,20,42,14,33
12631,6,0,25,21,17,8,32
12632,6,0,26,22,15,8,21
12633,6,0,27,36,19,42,29
12634,6,0,28,42,19,38,46
12635,6,0,29,36,23,13,26
12636,6,0,30,21,22,17,36
12637,6,0,31,14,26,42,29
12638,6,0,32,44,33,19,24
12639,6,0,33,35,39,22,30
12640,6,0,34,24,7,16,15
12641,6,0,35,51,29,30,50
12642,6,0,36,22,20,67,29
12643,6,0,37,32,31,31,49
12644,6,0,38,10,4,18,12
12645,6,0,39,28,8,23,16
12646,6,0,40,48,23,16,16
12647,6,0,41,30,26,8,13
12648,6,0,42,39,33,20,31
12649,6,0,43,34,17,14,42
12650,6,0,44,25,35,40,18
12651,6,0,45,30,24,38,59
12652,6,0,46,13,28,29,30
12653,6,0,47,49,37,19,18
12654,6,0,48,14,37,41,22
12655,6,0,49,27,32,22,22
12656,7,0,0,33,45,34,38
12657,7,0,1,20,18,33,32
12658,7,0,2,32,26,30,29
12659,7,0,3,36,20,14,38
12660,7,0,4,28,16,53,24
12661,7,0,5,42,25,49,27
12662,7,0,6,23,11,3,21
12663,7,0,7,50,44,38,54
12664,7,0,8,8,10,14,20
12665,7,0,9,25,21,29,35
12666,7,0,10,6,7,24,8
12667,7,0,11,31,33,39,23
12668,7,0,12,33,16,39,38
12669,7,0,13,24,10,10,9
12670,7,0,14,35,23,13,21
12671,7,0,15,24,15,20,22
12672,7,0,16,32,24,29,40
12673,7,0,17,28,30,23,29
12674,7,0,18,45,40,39,31
12675,7,0,19,13,32,25,40
12676,7,0,20,17,13,19,4
12677,7,0,21,6,8,12,23
12678,7,0,22,58,34,54,43
12679,7,0,23,18,16,28,25
12680,7,0,24,10,5,28,19
12681,7,0,25,17,12,11,21
12682,7,0,26,16,12,23,28
12683,7,0,27,57,20,28,28
12684,7,0,28,35,16,56,37
12685,7,0,29,24,22,48,16
12686,7,0,30,10,11,13,11
12687,7,0,31,34,14,39,27
12688,7,0,32,36,38,28,24
12689,7,0,33,38,28,28,38
12690,7,0,34,17,10,18,7
12691,7,0,35,40,29,37,42
12692,7,0,36,16,11,47,40
12693,7,0,37,33,34,26,23
12694,7,0,38,19,6,12,12
12695,7,0,39,26,12,24,11
12696,7,0,40,18,11,40,23
12697,7,0,41,30,17,28,18
12698,7,0,42,57,14,13,33
12699,7,0,43,10,19,34,25
12700,7,0,44,45,27,23,15
12701,7,0,45,52,24,53,29
12702,7,0,46,35,37,36,37
12703,7,0,47,33,40,48,39
12704,7,0,48,35,25,26,29
12705,7,0,49,14,31,20,21
12706,8,0,0,30,45,29,17
12707,8,0,1,55,38,28,13
12708,8,0,2,51,19,31,25
12709,8,0,3,42,52,29,57
12710,8,0,4,30,24,42,25
12711,8,0,5,25,44,41,49
12712,8,0,6,31,5,19,37
12713,8,0,7,10,32,49,32
12714,8,0,8,17,4,30,4
12715,8,0,9,26,33,37,32
12716,8,0,10,16,11,18,16
12717,8,0,11,10,22,48,48
12718,8,0,12,28,34,30,26
12719,8,0,13,5,20,34,30
12720,8,0,14,19,29,36,41
12721,8,0,15,22,21,46,40
12722,8,0,16,29,37,16,38
12723,8,0,17,35,21,25,30
12724,8,0,18,44,52,70,64
12725,8,0,19,34,42,33,33
12726,8,0,20,19,12,23,30
12727,8,0,21,14,14,36,9
12728,8,0,22,25,46,49,66
12729,8,0,23,43,22,24,12
12730,8,0,24,51,24,40,25
12731,8,0,25,28,2,13,19
12732,8,0,26,22,22,10,11
12733,8,0,27,36,55,47,39
12734,8,0,28,30,35,36,48
12735,8,0,29,14,23,41,23
12736,8,0,30,12,9,14,23
12737,8,0,31,31,21,33,36
12738,8,0,32,26,24,30,28
12739,8,0,33,34,29,20,26
12740,8,0,34,6,30,32,29
12741,8,0,35,32,76,36,54
12742,8,0,36,33,33,23,26
12743,8,0,37,21,35,16,33
12744,8,0,38,13,13,13,27
12745,8,0,39,16,12,19,22
12746,8,0,40,52,21,23,27
12747,8,0,41,27,15,22,22
12748,8,0,42,39,52,46,33
12749,8,0,43,18,14,9,24
12750,8,0,44,30,14,23,43
12751,8,0,45,29,51,39,53
12752,8,0,46,70,42,49,33
12753,8,0,47,37,16,36,42
12754,8,0,48,17,12,26,31
12755,8,0,49,21,20,25,25
12756,9,0,0,37,37,36,27
12757,9,0,1,14,44,48,25
12758,9,0,2,20,44,12,6
12759,9,0,3,29,19,36,43
12760,9,0,4,41,35,54,34
12761,9,0,5,31,23,48,13
12762,9,0,6,14,32,20,11
12763,9,0,7,38,22,40,24
12764,9,0,8,18,14,19,8
12765,9,0,9,41,27,51,34
12766,9,0,10,23,19,4,13
12767,9,0,11,27,25,31,26
12768,9,0,12,25,26,7,26
12769,9,0,13,8,15,19,17
12770,9,0,14,34,45,29,26
12771,9,0,15,22,24,36,8
12772,9,0,16,40,30,15,42
12773,9,0,17,42,10,27,11
12774,9,0,18,46,21,29,46
12775,9,0,19,23,25,29,37
12776,9,0,20,4,10,22,18
12777,9,0,21,30,21,17,14
12778,9,0,22,39,34,18,29
12779,9,0,23,25,32,13,38
12780,9,0,24,25,39,21,16
12781,9,0,25,19,20,15,14
12782,9,0,26,5,7,13,21
12783,9,0,27,22,41,28,33
12784,9,0,28,42,45,43,32
12785,9,0,29,25,2,24,26
12786,9,0,30,25,25,25,7
12787,9,0,31,22,20,22,26
12788,9,0,32,36,20,21,54
12789,9,0,33,50,14,25,40
12790,9,0,34,18,37,15,13
12791,9,0,35,34,35,44,57
12792,9,0,36,15,35,17,16
12793,9,0,37,29,24,25,36
12794,9,0,38,6,20,14,13
12795,9,0,39,15,20,11,13
12796,9,0,40,24,24,32,16
12797,9,0,41,25,30,35,40
12798,9,0,42,45,20,22,34
12799,9,0,43,20,33,25,23
12800,9,0,44,32,47,15,19
12801,9,0,45,21,29,39,34
12802,9,0,46,44,51,29,28
12803,9,0,47,23,4,19,7
12804,9,0,48,19,16,18,16
12805,9,0,49,31,10,25,25
12806,10,0,0,42,39,41,33
12807,10,0,1,28,41,37,39
12808,10,0,2,43,28,22,11
12809,10,0,3,23,22,35,28
12810,10,0,4,41,36,41,53
12811,10,0,5,30,29,27,47
12812,10,0,6,18,19,31,22
12813,10,0,7,52,34,43,59
12814,10,0,8,25,7,10,27
12815,10,0,9,19,28,21,31
12816,10,0,10,16,4,27,11
12817,10,0,11,38,40,30,24
12818,10,0,12,34,37,34,11
12819,10,0,13,25,6,21,6
12820,10,0,14,19,55,40,26
12821,10,0,15,24,41,26,37
12822,10,0,16,29,37,37,25
12823,10,0,17,31,22,30,24
12824,10,0,18,27,46,52,28
12825,10,0,19,31,34,20,18
12826,10,0,20,24,16,22,6
12827,10,0,21,18,12,23,16
12828,10,0,22,52,43,50,41
12829,10,0,23,30,28,29,27
12830,10,0,24,34,37,11,32
12831,10,0,25,18,26,19,23
12832,10,0,26,25,21,11,11
12833,10,0,27,55,28,27,29
12834,10,0,28,52,30,47,34
12835,10,0,29,28,34,17,42
12836,10,0,30,16,15,10,14
12837,10,0,31,52,21,23,6
12838,10,0,32,24,20,25,41
12839,10,0,33,49,12,25,47
12840,10,0,34,9,22,28,14
12841,10,0,35,21,30,33,47
12842,10,0,36,18,22,21,32
12843,10,0,37,32,15,24,26
12844,10,0,38,25,16,19,12
12845,10,0,39,16,13,15,10
12846,10,0,40,16,36,25,33
12847,10,0,41,27,33,27,35
12848,10,0,42,28,23,26,49
12849,10,0,43,22,24,13,33
12850,10,0,44,34,46,41,15
12851,10,0,45,57,24,25,30
12852,10,0,46,42,21,39,29
12853,10,0,47,41,18,22,46
12854,10,0,48,24,11,19,15
12855,10,0,49,23,30,10,37
12856,11,0,0,59,33,28,20
12857,11,0,1,28,30,36,24
12858,11,0,2,42,40,35,14
12859,11,0,3,44,23,35,44
12860,11,0,4,29,40,37,39
12861,11,0,5,34,34,37,20
12862,11,0,6,27,7,5,36
12863,11,0,7,41,31,63,34
12864,11,0,8,12,11,20,8
12865,11,0,9,50,31,29,37
12866,11,0,10,20,23,15,18
12867,11,0,11,44,32,48,43
12868,11,0,12,32,31,25,30
12869,11,0,13,14,19,8,9
12870,11,0,14,33,45,51,30
12871,11,0,15,48,34,27,33
12872,11,0,16,26,38,31,45
12873,11,0,17,31,29,26,8
12874,11,0,18,48,37,26,37
12875,11,0,19,21,23,44,20
12876,11,0,20,23,20,13,23
12877,11,0,21,11,12,13,16
12878,11,0,22,43,31,35,3
12879,11,0,23,21,30,29,16
12880,11,0,24,32,34,33,18
12881,11,0,25,10,6,12,8
12882,11,0,26,23,9,9,8
12883,11,0,27,32,22,32,33
12884,11,0,28,46,31,54,34
12885,11,0,29,31,21,20,13
12886,11,0,30,27,16,19,12
12887,11,0,31,23,21,18,24
12888,11,0,32,25,45,19,41
12889,11,0,33,29,32,17,42
12890,11,0,34,22,20,14,21
12891,11,0,35,50,39,30,43
12892,11,0,36,15,42,31,28
12893,11,0,37,22,26,34,32
12894,11,0,38,11,5,21,14
12895,11,0,39,14,29,9,6
12896,11,0,40,31,44,34,12
12897,11,0,41,16,47,29,18
12898,11,0,42,45,30,12,30
12899,11,0,43,31,47,20,13
12900,11,0,44,22,48,34,45
12901,11,0,45,43,54,16,43
12902,11,0,46,56,30,35,11
12903,11,0,47,37,35,10,10
12904,11,0,48,15,19,26,30
12905,11,0,49,34,17,32,31
12906,12,0,0,45,21,34,34
12907,12,0,1,33,34,30,48
12908,12,0,2,48,33,27,23
12909,12,0,3,40,42,44,45
12910,12,0,4,38,52,63,47
12911,12,0,5,31,28,30,38
12912,12,0,6,12,21,23,17
12913,12,0,7,35,33,47,51
12914,12,0,8,15,10,19,14
12915,12,0,9,38,17,39,29
12916,12,0,10,22,20,31,21
12917,12,0,11,25,19,49,20
12918,12,0,12,21,28,33,35
12919,12,0,13,13,10,17,18
12920,12,0,14,40,36,26,26
12921,12,0,15,36,16,18,34
12922,12,0,16,24,31,41,42
12923,12,0,17,23,27,29,31
12924,12,0,18,34,27,40,38
12925,12,0,19,31,37,26,38
12926,12,0,20,18,27,21,17
12927,12,0,21,23,27,22,18
12928,12,0,22,47,53,23,35
12929,12,0,23,47,30,36,29
12930,12,0,24,30,19,35,46
12931,12,0,25,15,12,43,40
12932,12,0,26,15,10,19,21
12933,12,0,27,43,36,36,37
12934,12,0,28,54,39,44,52
12935,12,0,29,15,22,45,23
12936,12,0,30,9,12,8,36
12937,12,0,31,25,13,42,26
12938,12,0,32,61,38,48,48
12939,12,0,33,41,22,31,42
12940,12,0,34,20,4,17,14
12941,12,0,35,33,28,51,31
12942,12,0,36,30,32,21,25
12943,12,0,37,29,26,46,26
12944,12,0,38,21,1,34,33
12945,12,0,39,30,11,21,25
12946,12,0,40,24,25,27,35
12947,12,0,41,45,23,70,19
12948,12,0,42,30,32,37,37
12949,12,0,43,20,35,27,40
12950,12,0,44,36,39,40,39
12951,12,0,45,23,22,50,32
12952,12,0,46,49,21,35,26
12953,12,0,47,21,31,37,38
12954,12,0,48,16,21,39,31
12955,12,0,49,37,20,22,33
12956,13,0,0,24,25,18,19
12957,13,0,1,41,21,44,34
12958,13,0,2,31,22,32,22
12959,13,0,3,18,39,38,47
12960,13,0,4,49,22,27,21
12961,13,0,5,11,26,31,23
12962,13,0,6,32,4,19,21
12963,13,0,7,56,32,54,41
12964,13,0,8,28,15,9,20
12965,13,0,9,37,26,22,36
12966,13,0,10,25,25,10,21
12967,13,0,11,23,30,45,31
12968,13,0,12,10,21,5,28
12969,13,0,13,21,14,10,11
12970,13,0,14,23,39,42,13
12971,13,0,15,42,41,16,41
12972,13,0,16,29,44,30,35
12973,13,0,17,45,22,42,14
12974,13,0,18,17,51,25,42
12975,13,0,19,35,28,41,35
12976,13,0,20,21,14,22,22
12977,13,0,21,15,25,15,18
12978,13,0,22,22,48,20,31
12979,13,0,23,26,32,36,32
12980,13,0,24,32,34,22,16
12981,13,0,25,25,9,21,7
12982,13,0,26,26,17,17,19
12983,13,0,27,40,36,29,46
12984,13,0,28,32,58,25,31
12985,13,0,29,32,26,32,7
12986,13,0,30,4,13,15,2
12987,13,0,31,14,26,12,23
12988,13,0,32,46,29,41,50
12989,13,0,33,39,33,41,26
12990,13,0,34,29,12,17,15
12991,13,0,35,11,53,23,34
12992,13,0,36,23,22,20,27
12993,13,0,37,25,33,39,36
12994,13,0,38,5,23,17,18
12995,13,0,39,33,14,9,15
12996,13,0,40,25,22,57,48
12997,13,0,41,18,18,39,23
12998,13,0,42,32,38,37,35
12999,13,0,43,16,19,27,26
13000,13,0,44,34,34,22,33
13001,13,0,45,48,30,39,38
13002,13,0,46,26,24,20,29
13003,13,0,47,36,15,35,30
13004,13,0,48,16,19,22,25
13005,13,0,49,38,16,16,40
13006,14,0,0,29,42,32,41
13007,14,0,1,52,21,25,27
13008,14,0,2,35,28,21,46
13009,14,0,3,27,19,27,32
13010,14,0,4,33,39,41,37
13011,14,0,5,30,32,27,40
13012,14,0,6,14,13,15,17
13013,14,0,7,63,39,17,76
13014,14,0,8,9,11,10,9
13015,14,0,9,54,38,17,23
13016,14,0,10,9,14,25,16
13017,14,0,11,28,26,15,22
13018,14,0,12,42,31,8,20
13019,14,0,13,18,19,19,25
13020,14,0,14,25,24,38,29
13021,14,0,15,48,46,22,54
13022,14,0,16,41,38,26,44
13023,14,0,17,19,21,25,37
13024,14,0,18,32,27,43,27
13025,14,0,19,67,32,34,25
13026,14,0,20,28,15,13,20
13027,14,0,21,8,44,28,20
13028,14,0,22,29,39,20,36
13029,14,0,23,20,21,21,28
13030,14,0,24,13,24,23,20
13031,14,0,25,21,13,21,24
13032,14,0,26,20,12,10,22
13033,14,0,27,32,47,24,26
13034,14,0,28,50,61,20,41
13035,14,0,29,34,17,24,26
13036,14,0,30,23,37,23,26
13037,14,0,31,28,17,16,39
13038,14,0,32,20,35,30,47
13039,14,0,33,40,50,38,33
13040,14,0,34,5,6,24,24
13041,14,0,35,54,45,24,36
13042,14,0,36,37,32,29,27
13043,14,0,37,36,23,32,33
13044,14,0,38,21,11,18,3
13045,14,0,39,3,10,16,12
13046,14,0,40,30,33,16,29
13047,14,0,41,7,12,28,25
13048,14,0,42,36,40,35,47
13049,14,0,43,16,15,17,30
13050,14,0,44,18,33,42,31
13051,14,0,45,47,49,28,49
13052,14,0,46,38,25,32,47
13053,14,0,47,19,36,33,37
13054,14,0,48,35,24,18,24
13055,14,0,49,37,22,27,54
13056,15,0,0,28,30,24,46
13057,15,0,1,38,18,33,31
13058,15,0,2,21,22,28,25
13059,15,0,3,30,15,34,32
13060,15,0,4,35,13,19,35
13061,15,0,5,50,9,24,31
13062,15,0,6,18,28,21,5
13063,15,0,7,66,29,45,50
13064,15,0,8,24,8,26,16
13065,15,0,9,25,44,33,27
13066,15,0,10,15,7,7,13
13067,15,0,11,31,26,21,36
13068,15,0,12,19,31,12,30
13069,15,0,13,26,22,27,23
13070,15,0,14,31,36,36,49
13071,15,0,15,42,33,47,28
13072,15,0,16,40,24,43,39
13073,15,0,17,37,13,46,29
13074,15,0,18,33,39,43,29
13075,15,0,19,42,15,35,33
13076,15,0,20,15,13,20,9
13077,15,0,21,20,10,13,17
13078,15,0,22,32,25,20,37
13079,15,0,23,36,16,25,34
13080,15,0,24,30,34,34,28
13081,15,0,25,19,12,11,4
13082,15,0,26,11,19,10,4
13083,15,0,27,24,46,23,60
13084,15,0,28,51,38,28,62
13085,15,0,29,42,23,35,25
13086,15,0,30,23,21,17,23
13087,15,0,31,26,46,16,31
13088,15,0,32,42,36,49,42
13089,15,0,33,29,22,20,17
13090,15,0,34,16,8,13,9
13091,15,0,35,35,24,38,52
13092,15,0,36,25,20,22,23
13093,15,0,37,36,38,25,32
13094,15,0,38,21,18,14,22
13095,15,0,39,11,7,14,9
13096,15,0,40,32,12,42,41
13097,15,0,41,32,18,44,24
13098,15,0,42,26,25,45,30
13099,15,0,43,26,19,38,31
13100,15,0,44,23,52,22,24
13101,15,0,45,43,29,31,55
13102,15,0,46,19,24,26,30
13103,15,0,47,38,25,45,44
13104,15,0,48,26,14,26,42
13105,15,0,49,29,23,28,17
13106,16,0,0,30,48,31,37
13107,16,0,1,30,27,15,49
13108,16,0,2,26,28,44,26
13109,16,0,3,25,43,31,27
13110,16,0,4,44,24,39,25
13111,16,0,5,38,56,25,29
13112,16,0,6,23,22,12,20
13113,16,0,7,35,31,49,54
13114,16,0,8,34,12,2,15
13115,16,0,9,26,37,49,29
13116,16,0,10,26,30,12,25
13117,16,0,11,26,31,34,19
13118,16,0,12,16,22,38,47
13119,16,0,13,22,23,22,28
13120,16,0,14,24,35,28,43
13121,16,0,15,36,32,18,23
13122,16,0,16,44,39,16,48
13123,16,0,17,36,31,29,7
13124,16,0,18,34,31,33,43
13125,16,0,19,28,66,32,47
13126,16,0,20,32,14,13,5
13127,16,0,21,11,30,21,20
13128,16,0,22,43,39,35,26
13129,16,0,23,13,33,18,20
13130,16,0,24,29,20,18,24
13131,16,0,25,3,19,1,16
13132,16,0,26,22,17,12,16
13133,16,0,27,45,50,36,37
13134,16,0,28,44,37,35,41
13135,16,0,29,42,18,33,23
13136,16,0,30,6,15,10,21
13137,16,0,31,33,18,28,16
13138,16,0,32,57,46,43,39
13139,16,0,33,17,33,12,21
13140,16,0,34,32,9,8,7
13141,16,0,35,27,54,26,31
13142,16,0,36,34,23,24,19
13143,16,0,37,45,24,33,32
13144,16,0,38,23,24,12,19
13145,16,0,39,8,19,17,20
13146,16,0,40,21,39,7,27
13147,16,0,41,20,32,15,28
13148,16,0,42,40,32,36,20
13149,16,0,43,26,39,22,20
13150,16,0,44,23,29,34,29
13151,16,0,45,49,66,35,41
13152,16,0,46,45,28,26,18
13153,16,0,47,68,22,41,16
13154,16,0,48,36,25,11,12
13155,16,0,49,22,34,35,29
13156,17,0,0,18,27,32,44
13157,17,0,1,18,33,40,55
13158,17,0,2,33,15,29,35
13159,17,0,3,21,15,33,27
13160,17,0,4,30,23,56,68
13161,17,0,5,28,50,31,17
13162,17,0,6,16,15,11,16
13163,17,0,7,22,32,64,52
13164,17,0,8,21,14,18,15
13165,17,0,9,22,31,45,47
13166,17,0,10,16,23,22,25
13167,17,0,11,22,32,38,42
13168,17,0,12,41,27,33,25
13169,17,0,13,20,7,31,26
13170,17,0,14,19,33,57,30
13171,17,0,15,17,30,64,19
13172,17,0,16,40,24,43,29
13173,17,0,17,25,47,34,21
13174,17,0,18,18,32,47,37
13175,17,0,19,31,27,22,50
13176,17,0,20,8,38,18,13
13177,17,0,21,29,14,24,13
13178,17,0,22,22,25,54,40
13179,17,0,23,18,25,23,25
13180,17,0,24,18,17,19,20
13181,17,0,25,16,8,16,20
13182,17,0,26,22,16,16,18
13183,17,0,27,29,38,37,38
13184,17,0,28,29,42,47,47
13185,17,0,29,28,26,17,26
13186,17,0,30,19,12,12,18
13187,17,0,31,24,33,23,24
13188,17,0,32,34,18,48,25
13189,17,0,33,26,37,54,14
13190,17,0,34,29,8,19,22
13191,17,0,35,19,3,55,23
13192,17,0,36,21,29,23,26
13193,17,0,37,44,27,28,16
13194,17,0,38,11,18,8,32
13195,17,0,39,10,20,24,24
13196,17,0,40,16,24,40,54
13197,17,0,41,22,27,15,36
13198,17,0,42,20,49,62,32
13199,17,0,43,12,28,35,11
13200,17,0,44,19,43,33,44
13201,17,0,45,53,37,43,55
13202,17,0,46,22,22,28,39
13203,17,0,47,25,37,28,10
13204,17,0,48,8,25,20,26
13205,17,0,49,13,6,27,37
13206,18,0,0,42,20,48,35
13207,18,0,1,33,19,25,30
13208,18,0,2,29,22,22,14
13209,18,0,3,23,27,35,28
13210,18,0,4,27,46,62,34
13211,18,0,5,43,16,34,30
13212,18,0,6,26,16,21,12
13213,18,0,7,52,32,64,57
13214,18,0,8,26,4,13,12
13215,18,0,9,35,29,39,34
13216,18,0,10,7,16,7,35
13217,18,0,11,40,25,52,43
13218,18,0,12,21,15,44,18
13219,18,0,13,10,17,14,21
